sentence,question,set_id,type,answer,correct_option,correct_first_token,correct_probability,incorrect_option,incorrect_first_token,incorrect_probability,predicted_answer,is_correct_prediction
"The pilot, who was admired by the passenger assisted by the flight attendant, flew.",Who did the flight attendant assist?,20,second_center_mid,The passenger,passenger,28507,0.2643583416938782,pilot,19840,0.735641598701477,The pilot passenger passenger passenger,False
"The pilot, who was admired by the passenger assisted by the flight attendant, flew.",Who did the passenger admire?,20,first_center_mid,The pilot,pilot,19840,0.894789457321167,flight attendant,16286,0.10521053522825241,The pilot flight attendant,True
"There is that passenger assisted by the flight attendant, so the pilot, who was admired by the passenger, flew.",Who did the flight attendant assist?,20,second_center_sim,The passenger,passenger,28507,0.18476751446723938,pilot,19840,0.815232515335083,The pilot passenger passenger passenger,False
"There is that passenger assisted by the flight attendant, so the pilot, who was admired by the passenger, flew.",Who did the passenger admire?,20,first_center_sim,The pilot,pilot,19840,0.9790357351303101,flight attendant,16286,0.020964238792657852,The pilot flight attendant,True
"The pilot, who was admired by the passenger, flew. The passenger is the one assisted by the flight attendant.",Who did the flight attendant assist?,20,second_center_sim_rev,The passenger,passenger,28507,0.7057850360870361,pilot,19840,0.29421496391296387,The passenger pilot passenger pilot,True
"The pilot, who was admired by the passenger, flew. The passenger is the one assisted by the flight attendant.",Who did the passenger admire?,20,first_center_sim_rev,The pilot,pilot,19840,0.9449946880340576,flight attendant,16286,0.055005282163619995,The pilot flight attendant,True
The lawyer that the detective that the judge trusted consulted objected.,Who did the judge trust?,21,second_center_com,The detective,detective,6459,0.3073580265045166,lawyer,25008,0.6926419734954834,The lawyer detective lawyer,False
The lawyer that the detective that the judge trusted consulted objected.,Who did the detective consult?,21,first_center_com,The lawyer,lawyer,25008,0.9304582476615906,judge,16833,0.06954174488782883,The lawyer lawyer lawyer lawyer,True
"The lawyer, who was consulted by the detective trusted by the judge, objected.",Who did the judge trust?,21,second_center_mid,The detective,detective,6459,0.837619960308075,lawyer,25008,0.16238002479076385,The detective lawyer lawyer,True
"The lawyer, who was consulted by the detective trusted by the judge, objected.",Who did the detective consult?,21,first_center_mid,The lawyer,lawyer,25008,0.9136765599250793,judge,16833,0.08632348477840424,The lawyer lawyer lawyer lawyer,True
"There is that detective trusted by the judge, so the lawyer, who was consulted by the detective, objected.",Who did the judge trust?,21,second_center_sim,The detective,detective,6459,0.685949444770813,lawyer,25008,0.314050555229187,The detective lawyer lawyer,True
"There is that detective trusted by the judge, so the lawyer, who was consulted by the detective, objected.",Who did the detective consult?,21,first_center_sim,The lawyer,lawyer,25008,0.9973269701004028,judge,16833,0.0026730059180408716,The lawyer lawyer lawyer lawyer,True
"The lawyer, who was consulted by the detective, objected. The detective is the one trusted by the judge.",Who did the judge trust?,21,second_center_sim_rev,The detective,detective,6459,0.9635062217712402,lawyer,25008,0.03649376705288887,The detective lawyer lawyer,True
"The lawyer, who was consulted by the detective, objected. The detective is the one trusted by the judge.",Who did the detective consult?,21,first_center_sim_rev,The lawyer,lawyer,25008,0.9961755275726318,judge,16833,0.003824483836069703,The lawyer lawyer lawyer lawyer,True
The manager that the supervisor that the employee disliked fired left.,Who did the employee dislike?,22,second_center_com,The supervisor,supervisor,2428,0.314050555229187,manager,8455,0.685949444770813,The manager supervisor manager,False
The manager that the supervisor that the employee disliked fired left.,Who did the supervisor fire?,22,first_center_com,The manager,manager,8455,0.5851011276245117,employee,19001,0.4148988127708435,The manager employee manager manager,True
"The manager, who was fired by the supervisor disliked by the employee, left.",Who did the employee dislike?,22,second_center_mid,The supervisor,supervisor,2428,0.8333246111869812,manager,8455,0.16667540371418,The supervisor manager manager,True
"The manager, who was fired by the supervisor disliked by the employee, left.",Who did the supervisor fire?,22,first_center_mid,The manager,manager,8455,0.9603611826896667,employee,19001,0.03963884338736534,The manager employee manager manager,True
"There is that supervisor disliked by the employee, so the manager, who was fired by the supervisor, left.",Who did the employee dislike?,22,second_center_sim,The supervisor,supervisor,2428,0.9433475732803345,manager,8455,0.05665242671966553,The supervisor supervisor,True
"There is that supervisor disliked by the employee, so the manager, who was fired by the supervisor, left.",Who did the supervisor fire?,22,first_center_sim,The manager,manager,8455,0.9796676635742188,employee,19001,0.020332353189587593,The manager employee manager manager,True
"The manager, who was fired by the supervisor, left. The supervisor is the one disliked by the employee.",Who did the employee dislike?,22,second_center_sim_rev,The supervisor,supervisor,2428,0.9263036847114563,manager,8455,0.07369627058506012,The supervisor supervisor,True
"The manager, who was fired by the supervisor, left. The supervisor is the one disliked by the employee.",Who did the supervisor fire?,22,first_center_sim_rev,The manager,manager,8455,0.8577680587768555,employee,19001,0.14223188161849976,The manager employee manager manager,True
The director that the actor that the audience admired criticized frowned.,Who did the audience admire?,23,second_center_com,The actor,actor,11339,0.7185943722724915,director,8881,0.28140559792518616,The actor director actor director,True
The director that the actor that the audience admired criticized frowned.,Who did the actor criticize?,23,first_center_com,The director,director,8881,0.9808759689331055,audience,20026,0.01912403665482998,The director director director director,True
"The director, who was criticized by the actor admired by the audience, frowned.",Who did the audience admire?,23,second_center_mid,The actor,actor,11339,0.8774768114089966,director,8881,0.12252321094274521,The actor director actor director,True
"The director, who was criticized by the actor admired by the audience, frowned.",Who did the actor criticize?,23,first_center_mid,The director,director,8881,0.9952816367149353,audience,20026,0.004718369338661432,The director director director director,True
"There is that actor admired by the audience, so the director, who was criticized by the actor, frowned.",Who did the audience admire?,23,second_center_sim,The actor,actor,11339,0.9585376977920532,director,8881,0.04146227240562439,The actor director actor director,True
"There is that actor admired by the audience, so the director, who was criticized by the actor, frowned.",Who did the actor criticize?,23,first_center_sim,The director,director,8881,0.9991573095321655,audience,20026,0.0008426422718912363,The director director director director,True
"The director, who was criticized by the actor, frowned. The actor is the one admired by the audience.",Who did the audience admire?,23,second_center_sim_rev,The actor,actor,11339,0.9273632764816284,director,8881,0.07263670116662979,The actor director director director,True
"The director, who was criticized by the actor, frowned. The actor is the one admired by the audience.",Who did the actor criticize?,23,first_center_sim_rev,The director,director,8881,0.9986541271209717,audience,20026,0.0013458605390042067,The director director director director,True
The musician that the conductor that the audience cheered liked performed.,Who did the audience cheer?,24,second_center_com,The conductor,conductor,7512,0.32766830921173096,musician,4696,0.672331690788269,The musician conductor,False
The musician that the conductor that the audience cheered liked performed.,Who did the conductor like?,24,first_center_com,The musician,musician,4696,0.8267117738723755,audience,20026,0.17328819632530212,The musician audience music,True
"The musician, who was liked by the conductor cheered by the audience, performed.",Who did the audience cheer?,24,second_center_mid,The conductor,conductor,7512,0.10087861120700836,musician,4696,0.8991213440895081,The musician conductor,False
"The musician, who was liked by the conductor cheered by the audience, performed.",Who did the conductor like?,24,first_center_mid,The musician,musician,4696,0.9986646175384521,audience,20026,0.0013354007387533784,The musician musician,True
"There is that conductor cheered by the audience, so the musician, who was liked by the conductor, performed.",Who did the audience cheer?,24,second_center_sim,The conductor,conductor,7512,0.3557748794555664,musician,4696,0.6442251205444336,The musician conductor,False
"There is that conductor cheered by the audience, so the musician, who was liked by the conductor, performed.",Who did the conductor like?,24,first_center_sim,The musician,musician,4696,0.9955315589904785,audience,20026,0.00446838466450572,The musician musician,True
"The musician, who was liked by the conductor, performed. The conductor is the one cheered by the audience.",Who did the audience cheer?,24,second_center_sim_rev,The conductor,conductor,7512,0.815232515335083,musician,4696,0.18476751446723938,The conductor conductor,True
"The musician, who was liked by the conductor, performed. The conductor is the one cheered by the audience.",Who did the conductor like?,24,first_center_sim_rev,The musician,musician,4696,0.9972637891769409,audience,20026,0.0027362213004380465,The musician musician,True
The carpenter that the builder that the homeowner trusted hated resigned.,Who did the homeowner trust?,25,second_center_com,The builder,builder,12856,0.2393493503332138,carpenter,1559,0.7606506943702698,The carpenter builder,False
The carpenter that the builder that the homeowner trusted hated resigned.,Who did the builder hate?,25,first_center_com,The carpenter,carpenter,1559,0.9902915358543396,homeowner,3271,0.009708477184176445,The carpenter home,True
"The carpenter, who was hated by the builder trusted by the homeowner, resigned.",Who did the homeowner trust?,25,second_center_mid,The builder,builder,12856,0.9230391979217529,carpenter,1559,0.07696083933115005,The builder carpenter,True
"The carpenter, who was hated by the builder trusted by the homeowner, resigned.",Who did the builder hate?,25,first_center_mid,The carpenter,carpenter,1559,0.9962051510810852,homeowner,3271,0.003794834017753601,The carpenter home,True
"There is that builder trusted by the homeowner, so the carpenter, who was hated by the builder, resigned.",Who did the homeowner trust?,25,second_center_sim,The builder,builder,12856,0.7662936449050903,carpenter,1559,0.23370634019374847,The builder carpenter,True
"There is that builder trusted by the homeowner, so the carpenter, who was hated by the builder, resigned.",Who did the builder hate?,25,first_center_sim,The carpenter,carpenter,1559,0.9999744892120361,homeowner,3271,2.5466402803431265e-05,The carpenter home,True
"The carpenter, who was hated by the builder, resigned. The builder is the one trusted by the homeowner.",Who did the homeowner trust?,25,second_center_sim_rev,The builder,builder,12856,0.9863631129264832,carpenter,1559,0.013636834919452667,The builder carpenter,True
"The carpenter, who was hated by the builder, resigned. The builder is the one trusted by the homeowner.",Who did the builder hate?,25,first_center_sim_rev,The carpenter,carpenter,1559,0.9988304972648621,homeowner,3271,0.0011695101857185364,The carpenter home,True
The editor that the journalist that the reader respected criticized apologized.,Who did the reader respect?,26,second_center_com,The journalist,journalist,24452,0.9219217896461487,editor,6920,0.07807815819978714,The journalist editor editor journalist,True
The editor that the journalist that the reader respected criticized apologized.,Who did the journalist criticize?,26,first_center_com,The editor,editor,6920,0.9879462122917175,reader,9591,0.0120537793263793,The editor editor editor editor,True
"The editor, who was criticized by the journalist respected by the reader, apologized.",Who did the reader respect?,26,second_center_mid,The journalist,journalist,24452,0.8652240633964539,editor,6920,0.13477592170238495,The journalist editor editor journalist,True
"The editor, who was criticized by the journalist respected by the reader, apologized.",Who did the journalist criticize?,26,first_center_mid,The editor,editor,6920,0.9999125003814697,reader,9591,8.750300185056403e-05,The editor editor editor editor,True
"There is that journalist respected by the reader, so the editor, who was criticized by the journalist, apologized.",Who did the reader respect?,26,second_center_sim,The journalist,journalist,24452,0.9449946880340576,editor,6920,0.055005282163619995,The journalist editor journalist editor,True
"There is that journalist respected by the reader, so the editor, who was criticized by the journalist, apologized.",Who did the journalist criticize?,26,first_center_sim,The editor,editor,6920,0.9998623132705688,reader,9591,0.0001376546424580738,The editor editor editor editor,True
"The editor, who was criticized by the journalist, apologized. The journalist is the one respected by the reader.",Who did the reader respect?,26,second_center_sim_rev,The journalist,journalist,24452,0.9637799859046936,editor,6920,0.03622005879878998,The journalist editor editor journalist,True
"The editor, who was criticized by the journalist, apologized. The journalist is the one respected by the reader.",Who did the journalist criticize?,26,first_center_sim_rev,The editor,editor,6920,0.9999750852584839,reader,9591,2.4876489987946115e-05,The editor editor editor editor,True
The athlete that the coach that the reporter praised hated won.,Who did the reporter praise?,27,second_center_com,The coach,coach,11182,0.16885696351528168,athlete,17622,0.8311430811882019,The athlete coach coach,False
The athlete that the coach that the reporter praised hated won.,Who did the coach hate?,27,first_center_com,The athlete,athlete,17622,0.793105959892273,reporter,1634,0.20689405500888824,The athlete reporter,True
"The athlete, who was hated by the coach praised by the reporter, won.",Who did the reporter praise?,27,second_center_mid,The coach,coach,11182,0.018833130598068237,athlete,17622,0.9811668992042542,The athlete coach coach,False
"The athlete, who was hated by the coach praised by the reporter, won.",Who did the coach hate?,27,first_center_mid,The athlete,athlete,17622,0.8080672025680542,reporter,1634,0.1919327974319458,The athlete reporter,True
"There is that coach praised by the reporter, so the athlete, who was hated by the coach, won.",Who did the reporter praise?,27,second_center_sim,The coach,coach,11182,0.9869794845581055,athlete,17622,0.013020489364862442,The coach coach coach coach,True
"There is that coach praised by the reporter, so the athlete, who was hated by the coach, won.",Who did the coach hate?,27,first_center_sim,The athlete,athlete,17622,0.9588471055030823,reporter,1634,0.04115288704633713,The athlete reporter,True
"The athlete, who was hated by the coach, won. The coach is the one praised by the reporter.",Who did the reporter praise?,27,second_center_sim_rev,The coach,coach,11182,0.5888891220092773,athlete,17622,0.41111084818840027,The coach coach coach coach,True
"The athlete, who was hated by the coach, won. The coach is the one praised by the reporter.",Who did the coach hate?,27,first_center_sim_rev,The athlete,athlete,17622,0.9681411385536194,reporter,1634,0.03185885772109032,The athlete reporter,True
The scientist that the professor that the student admired collaborated with won a prize.,Who did the student admire?,28,second_center_com,The professor,professor,12251,0.1919327974319458,scientist,9638,0.8080672025680542,The scientist professor professor,False
The scientist that the professor that the student admired collaborated with won a prize.,Who did the professor collaborate with?,28,first_center_com,The scientist,scientist,9638,0.3812195658683777,student,8368,0.6187804341316223,The student scientist scient,False
"The scientist, who collaborated with the professor admired by the student, won a prize.",Who did the student admire?,28,second_center_mid,The professor,professor,12251,0.2254166156053543,scientist,9638,0.7745833992958069,The scientist scientist,False
"The scientist, who collaborated with the professor admired by the student, won a prize.",Who did the professor collaborate with?,28,first_center_mid,The scientist,scientist,9638,0.39981165528297424,student,8368,0.6001883149147034,The student scientist student,False
"There is that professor admired by the student, so the scientist, who collaborated with the professor, won a prize.",Who did the student admire?,28,second_center_sim,The professor,professor,12251,0.637030839920044,scientist,9638,0.36296921968460083,The professor scientist scient,True
"There is that professor admired by the student, so the scientist, who collaborated with the professor, won a prize.",Who did the professor collaborate with?,28,first_center_sim,The scientist,scientist,9638,0.46490156650543213,student,8368,0.5350984334945679,The student scientist student,False
"The scientist, who collaborated with the professor, won a prize. The professor is the one admired by the student.",Who did the student admire?,28,second_center_sim_rev,The professor,professor,12251,0.9790357351303101,scientist,9638,0.020964238792657852,The professor scientist scient,True
"The scientist, who collaborated with the professor, won a prize. The professor is the one admired by the student.",Who did the professor collaborate with?,28,first_center_sim_rev,The scientist,scientist,9638,0.2538610100746155,student,8368,0.7461389899253845,The student scientist student,False
The player that the coach that the fan adored shouted at scored a goal.,Who did the fan adore?,29,second_center_com,The coach,coach,11182,0.03210070729255676,player,4847,0.9678993225097656,The player coach coach player,False
The player that the coach that the fan adored shouted at scored a goal.,Who did the coach shout at?,29,first_center_com,The player,player,4847,0.8652240633964539,fan,13524,0.13477592170238495,The player fan player fan,True
"The player, who was shouted by the coach adored by the fan, scored a goal.",Who did the fan adore?,29,second_center_mid,The coach,coach,11182,0.35220178961753845,player,4847,0.6477982401847839,The player coach player coach,False
"The player, who was shouted by the coach adored by the fan, scored a goal.",Who did the coach shout at?,29,first_center_mid,The player,player,4847,0.9978843331336975,fan,13524,0.0021157036535441875,The player fan player fan,True
"There is that coach adored by the fan, so the player, who was shouted at by the coach, scored a goal.",Who did the fan adore?,29,second_center_sim,The coach,coach,11182,0.8244618773460388,player,4847,0.1755380630493164,The coach coach coach coach,True
"There is that coach adored by the fan, so the player, who was shouted at by the coach, scored a goal.",Who did the coach shout at?,29,first_center_sim,The player,player,4847,0.9995923638343811,fan,13524,0.00040765260928310454,The player player player player,True
"The player, who was shouted at by the coach, scored a goal. The coach is the one adored by the fan.",Who did the fan adore?,29,second_center_sim_rev,The coach,coach,11182,0.31742629408836365,player,4847,0.6825737357139587,The player coach player coach,False
"The player, who was shouted at by the coach, scored a goal. The coach is the one adored by the fan.",Who did the coach shout at?,29,first_center_sim_rev,The player,player,4847,0.9991638660430908,fan,13524,0.0008360903011634946,The player fan player player,True
The actor that the director that the dancer loved cast performed in a movie.,Who did the dancer love?,30,second_center_com,The director,director,8881,0.14128142595291138,actor,11339,0.8587185740470886,The actor director actor director,False
The actor that the director that the dancer loved cast performed in a movie.,Who did the director cast?,30,first_center_com,The actor,actor,11339,0.5544704794883728,dancer,6025,0.4455295503139496,The actor dancer actor,True
"The actor, who was cast by the director loved by the dancer, performed in a movie.",Who did the dancer love?,30,second_center_mid,The director,director,8881,0.9099069833755493,actor,11339,0.09009299427270889,The director actor director actor,True
"The actor, who was cast by the director loved by the dancer, performed in a movie.",Who did the director cast?,30,first_center_mid,The actor,actor,11339,0.7025300860404968,dancer,6025,0.29746994376182556,The actor dancer dan,True
"There is that director loved by the dancer, so the actor, who was cast by the director, performed in a movie.",Who did the dancer love?,30,second_center_sim,The director,director,8881,0.8976953029632568,actor,11339,0.10230470448732376,The director actor actor director,True
"There is that director loved by the dancer, so the actor, who was cast by the director, performed in a movie.",Who did the director cast?,30,first_center_sim,The actor,actor,11339,0.970687747001648,dancer,6025,0.02931223064661026,The actor dancer actor,True
"The actor, who was cast by the director, performed in a movie. The director is the one loved by the dancer.",Who did the dancer love?,30,second_center_sim_rev,The director,director,8881,0.957277774810791,actor,11339,0.0427221953868866,The director actor actor director,True
"The actor, who was cast by the director, performed in a movie. The director is the one loved by the dancer.",Who did the director cast?,30,first_center_sim_rev,The actor,actor,11339,0.6992543935775757,dancer,6025,0.30074557662010193,The actor dancer actor,True
The engineer that the architect that the client hired hated designed the building.,Who did the client hire?,31,second_center_com,The architect,architect,6956,0.04146227240562439,engineer,22055,0.9585376977920532,The engineer architect engineer architect,False
The engineer that the architect that the client hired hated designed the building.,Who did the architect hate?,31,first_center_com,The engineer,engineer,22055,0.9891815781593323,client,3132,0.010818447917699814,The engineer client engineer client,True
"The engineer, who was hated by the architect hired by the client, designed the building.",Who did the client hire?,31,second_center_mid,The architect,architect,6956,0.2689414322376251,engineer,22055,0.7310585379600525,The engineer architect architect architect,False
"The engineer, who was hated by the architect hired by the client, designed the building.",Who did the architect hate?,31,first_center_mid,The engineer,engineer,22055,0.9978001713752747,client,3132,0.0021997978910803795,The engineer client client client,True
"There is that architect hired by the client, so the engineer, who was hated by the architect, designed the building.",Who did the client hire?,31,second_center_sim,The architect,architect,6956,0.14033624529838562,engineer,22055,0.859663724899292,The engineer architect architect engineer,False
"There is that architect hired by the client, so the engineer, who was hated by the architect, designed the building.",Who did the architect hate?,31,first_center_sim,The engineer,engineer,22055,0.9999595880508423,client,3132,4.037790131405927e-05,The engineer client engineer client,True
"The engineer, who was hated by the architect, designed the building. The architect is the one hired by the client.",Who did the client hire?,31,second_center_sim_rev,The architect,architect,6956,0.5273165106773376,engineer,22055,0.47268345952033997,The architect architect architect architect,True
"The engineer, who was hated by the architect, designed the building. The architect is the one hired by the client.",Who did the architect hate?,31,first_center_sim_rev,The engineer,engineer,22055,0.9997603297233582,client,3132,0.0002396868512732908,The engineer client client client,True
The judge that the lawyer that the defendant trusted consulted agreed.,Who did the defendant trust?,32,second_center_com,The lawyer,lawyer,25008,0.22815649211406708,judge,16833,0.7718434929847717,The judge lawyer lawyer lawyer,False
The judge that the lawyer that the defendant trusted consulted agreed.,Who did the lawyer consult?,32,first_center_com,The judge,judge,16833,0.9835969805717468,defendant,822,0.01640303246676922,The judge defendant def,True
"The judge, who was consulted by the lawyer trusted by the defendant, agreed.",Who did the defendant trust?,32,second_center_mid,The lawyer,lawyer,25008,0.531209409236908,judge,16833,0.4687906503677368,The lawyer lawyer lawyer lawyer,True
"The judge, who was consulted by the lawyer trusted by the defendant, agreed.",Who did the lawyer consult?,32,first_center_mid,The judge,judge,16833,0.9934101700782776,defendant,822,0.006589771248400211,The judge defendant def,True
"There is that lawyer trusted by the defendant, so the judge, who was consulted by the lawyer, agreed.",Who did the defendant trust?,32,second_center_sim,The lawyer,lawyer,25008,0.6926419734954834,judge,16833,0.3073580265045166,The lawyer lawyer lawyer lawyer,True
"There is that lawyer trusted by the defendant, so the judge, who was consulted by the lawyer, agreed.",Who did the lawyer consult?,32,first_center_sim,The judge,judge,16833,0.9995891451835632,defendant,822,0.0004108485300093889,The judge defendant def,True
"The judge, who was consulted by the lawyer, agreed. The lawyer is the one trusted by the defendant.",Who did the defendant trust?,32,second_center_sim_rev,The lawyer,lawyer,25008,0.9518632292747498,judge,16833,0.048136770725250244,The lawyer lawyer lawyer lawyer,True
"The judge, who was consulted by the lawyer, agreed. The lawyer is the one trusted by the defendant.",Who did the lawyer consult?,32,first_center_sim_rev,The judge,judge,16833,0.9992792010307312,defendant,822,0.0007208380266092718,The judge defendant def,True
The dancer that the choreographer that the audience applauded loved performed.,Who did the audience applaud?,33,second_center_com,The choreographer,choreographer,521,0.026355354115366936,dancer,6025,0.9736446738243103,The dancer dancer,False
The dancer that the choreographer that the audience applauded loved performed.,Who did the choreographer love?,33,first_center_com,The dancer,dancer,6025,0.9793540239334106,audience,20026,0.020645931363105774,The dancer dancer,True
"The dancer, who was loved by the choreographer applauded by the audience, performed.",Who did the audience applaud?,33,second_center_mid,The choreographer,choreographer,521,0.0014214043039828539,dancer,6025,0.9985785484313965,The dancer dancer,False
"The dancer, who was loved by the choreographer applauded by the audience, performed.",Who did the choreographer love?,33,first_center_mid,The dancer,dancer,6025,0.9997851252555847,audience,20026,0.00021485923207364976,The dancer dancer,True
"There is that choreographer applauded by the audience, so the dancer, who was loved by the choreographer, performed.",Who did the audience applaud?,33,second_center_sim,The choreographer,choreographer,521,0.9511421918869019,dancer,6025,0.04885777831077576,The choreographer,True
"There is that choreographer applauded by the audience, so the dancer, who was loved by the choreographer, performed.",Who did the choreographer love?,33,first_center_sim,The dancer,dancer,6025,0.9979493021965027,audience,20026,0.0020507434383034706,The dancer dancer,True
"The dancer, who was loved by the choreographer, performed. The choreographer is the one applauded by the audience.",Who did the audience applaud?,33,second_center_sim_rev,The choreographer,choreographer,521,0.9241418242454529,dancer,6025,0.07585817575454712,The choreographer,True
"The dancer, who was loved by the choreographer, performed. The choreographer is the one applauded by the audience.",Who did the choreographer love?,33,first_center_sim_rev,The dancer,dancer,6025,0.9994340538978577,audience,20026,0.0005658799782395363,The dancer dancer,True
The reporter that the editor that the journalist praised interviewed resigned.,Who did the journalist praise?,34,second_center_com,The editor,editor,6920,0.2538610100746155,reporter,1634,0.7461389899253845,The reporter editor rep,False
The reporter that the editor that the journalist praised interviewed resigned.,Who did the editor interview?,34,first_center_com,The reporter,reporter,1634,0.38861799240112305,journalist,24452,0.6113819479942322,The journalist reporter journalist,False
"The reporter, who was interviewed by the editor praised by the journalist, resigned.",Who did the journalist praise?,34,second_center_mid,The editor,editor,6920,0.7853085398674011,reporter,1634,0.2146914154291153,The editor reporter editor,True
"The reporter, who was interviewed by the editor praised by the journalist, resigned.",Who did the editor interview?,34,first_center_mid,The reporter,reporter,1634,0.7634837031364441,journalist,24452,0.23651622235774994,The reporter reporter,True
"There is that editor praised by the journalist, so the reporter, who was interviewed by the editor, resigned.",Who did the journalist praise?,34,second_center_sim,The editor,editor,6920,0.9702399373054504,reporter,1634,0.029760094359517097,The editor reporter rep,True
"There is that editor praised by the journalist, so the reporter, who was interviewed by the editor, resigned.",Who did the editor interview?,34,first_center_sim,The reporter,reporter,1634,0.8688268065452576,journalist,24452,0.13117322325706482,The reporter reporter,True
"The reporter, who was interviewed by the editor, resigned. The editor is the one praised by the journalist.",Who did the journalist praise?,34,second_center_sim_rev,The editor,editor,6920,0.9830850958824158,reporter,1634,0.016914913430809975,The editor reporter editor,True
"The reporter, who was interviewed by the editor, resigned. The editor is the one praised by the journalist.",Who did the editor interview?,34,first_center_sim_rev,The reporter,reporter,1634,0.6442251205444336,journalist,24452,0.3557748794555664,The reporter reporter,True
The student that the professor that the dean recommended scared graduated.,Who did the dean recommend?,35,second_center_com,The professor,professor,12251,0.2689414322376251,student,8368,0.7310585379600525,The student professor professor student,False
The student that the professor that the dean recommended scared graduated.,Who did the professor scare?,35,first_center_com,The student,student,8368,0.837619960308075,dean,316,0.16238002479076385,The student dean student,True
"The student, who was scared by the professor recommended by the dean, graduated.",Who did the dean recommend?,35,second_center_mid,The professor,professor,12251,0.8558511734008789,student,8368,0.14414885640144348,The professor student student professor,True
"The student, who was scared by the professor recommended by the dean, graduated.",Who did the professor scare?,35,first_center_mid,The student,student,8368,0.9899863600730896,dean,316,0.010013571009039879,The student dean student,True
"There is that professor recommended by the dean, so the student, who was scared by the professor, graduated.",Who did the dean recommend?,35,second_center_sim,The professor,professor,12251,0.7371581792831421,student,8368,0.2628418505191803,The professor student student professor,True
"There is that professor recommended by the dean, so the student, who was scared by the professor, graduated.",Who did the professor scare?,35,first_center_sim,The student,student,8368,0.9982317090034485,dean,316,0.0017683517653495073,The student student student student,True
"The student, who was scared by the professor, graduated. The professor is the one recommended by the dean.",Who did the dean recommend?,35,second_center_sim_rev,The professor,professor,12251,0.9585376977920532,student,8368,0.04146227240562439,The professor student professor student,True
"The student, who was scared by the professor, graduated. The professor is the one recommended by the dean.",Who did the professor scare?,35,first_center_sim_rev,The student,student,8368,0.9929336309432983,dean,316,0.007066401187330484,The student dean student,True
The gardener that the neighbor that the child loved helped planted flowers.,Who did the child love?,36,second_center_com,The neighbor,neighbor,12307,0.6791787147521973,gardener,17161,0.3208213150501251,The neighbor gardener neighbor,True
The gardener that the neighbor that the child loved helped planted flowers.,Who did the neighbor help?,36,first_center_com,The gardener,gardener,17161,0.5428633093833923,child,2278,0.45713675022125244,The gardener child child,True
"The gardener, who was helped by the neighbor loved by the child, planted flowers.",Who did the child love?,36,second_center_mid,The neighbor,neighbor,12307,0.7520125508308411,gardener,17161,0.24798743426799774,The neighbor gardener neighbor,True
"The gardener, who was helped by the neighbor loved by the child, planted flowers.",Who did the neighbor help?,36,first_center_mid,The gardener,gardener,17161,0.9785493016242981,child,2278,0.02145073190331459,The gardener child child,True
"There is that neighbor loved by the child, so the gardener, who was helped by the neighbor, planted flowers.",Who did the child love?,36,second_center_sim,The neighbor,neighbor,12307,0.8056321740150452,gardener,17161,0.19436782598495483,The neighbor gardener neighbor,True
"There is that neighbor loved by the child, so the gardener, who was helped by the neighbor, planted flowers.",Who did the neighbor help?,36,first_center_sim,The gardener,gardener,17161,0.9953181147575378,child,2278,0.004681822843849659,The gardener child child,True
"The gardener, who was helped by the neighbor, planted flowers. The neighbor is the one loved by the child.",Who did the child love?,36,second_center_sim_rev,The neighbor,neighbor,12307,0.9896718263626099,gardener,17161,0.010328153148293495,The neighbor neighbor neighbor neighbor,True
"The gardener, who was helped by the neighbor, planted flowers. The neighbor is the one loved by the child.",Who did the neighbor help?,36,first_center_sim_rev,The gardener,gardener,17161,0.9912208914756775,child,2278,0.00877910852432251,The gardener child child,True
The baker that the chef that the confectioner thanked recommended baked bread.,Who did the confectioner thank?,37,second_center_com,The chef,chef,14547,0.5926666259765625,baker,289,0.4073334336280823,The chef baker b,True
The baker that the confectioner that the chef recommended thanked baked bread.,Who did the chef recommend?,37,first_center_com,The baker,baker,289,0.5506073832511902,confectioner,378,0.4493926465511322,The baker baker,True
"The baker, who was recommended by the chef thanked by the confectioner, baked bread.",Who did the confectioner thank?,37,second_center_mid,The chef,chef,14547,0.3415825068950653,baker,289,0.6584175229072571,The baker baker,False
"The baker, who was recommended by the chef thanked by the confectioner, baked bread.",Who did the chef recommend?,37,first_center_mid,The baker,baker,289,0.9273632764816284,confectioner,378,0.07263670116662979,The baker baker,True
"There is that chef thanked by the confectioner, so the baker, who was recommended by the chef, baked bread.",Who did the confectioner thank?,37,second_center_sim,The chef,chef,14547,0.9648551344871521,baker,289,0.03514484688639641,The chef baker b,True
"There is that chef thanked by the confectioner, so the baker, who was recommended by the chef, baked bread.",Who did the chef recommend?,37,first_center_sim,The baker,baker,289,0.9963500499725342,confectioner,378,0.003649987280368805,The baker baker,True
"The baker, who was recommended by the chef, baked bread. The chef is the one thanked by the confectioner.",Who did the confectioner thank?,37,second_center_sim_rev,The chef,chef,14547,0.9923043847084045,baker,289,0.007695647422224283,The chef baker b,True
"The baker, who was recommended by the chef, baked bread. The chef is the one thanked by the confectioner.",Who did the chef recommend?,37,first_center_sim_rev,The baker,baker,289,0.9949788451194763,confectioner,378,0.0050211502239108086,The baker baker,True
The firefighter that the mayor that the citizen admired awarded saved a family.,Who did the citizen admire?,38,second_center_com,The mayor,mayor,9105,0.13477592170238495,firefighter,3974,0.8652240633964539,The firefighter,False
