sentence,question,set_id,type,answer,correct_option,correct_first_token,correct_probability,incorrect_option,incorrect_first_token,incorrect_probability,predicted_answer,is_correct_prediction
"The pilot, who was admired by the passenger assisted by the flight attendant, flew.",Who did the flight attendant assist?,20,second_center_mid,The passenger,passenger,28507,0.9722043871879578,pilot,19840,0.02779562398791313,The passenger passenger passenger pilot,True
"The pilot, who was admired by the passenger assisted by the flight attendant, flew.",Who did the passenger admire?,20,first_center_mid,The pilot,pilot,19840,0.9161096215248108,flight attendant,16286,0.0838903859257698,The pilot flight attendant,True
"There is that passenger assisted by the flight attendant, so the pilot, who was admired by the passenger, flew.",Who did the flight attendant assist?,20,second_center_sim,The passenger,passenger,28507,0.9324532747268677,pilot,19840,0.06754669547080994,The passenger passenger passenger passenger,True
"There is that passenger assisted by the flight attendant, so the pilot, who was admired by the passenger, flew.",Who did the passenger admire?,20,first_center_sim,The pilot,pilot,19840,0.9124361872673035,flight attendant,16286,0.08756384998559952,The pilot flight attendant,True
"The pilot, who was admired by the passenger, flew. The passenger is the one assisted by the flight attendant.",Who did the flight attendant assist?,20,second_center_sim_rev,The passenger,passenger,28507,0.6584175229072571,pilot,19840,0.3415825068950653,The passenger pilot pilot passenger,True
"The pilot, who was admired by the passenger, flew. The passenger is the one assisted by the flight attendant.",Who did the passenger admire?,20,first_center_sim_rev,The pilot,pilot,19840,0.9799765348434448,flight attendant,16286,0.020023440942168236,The pilot flight attendant,True
The lawyer that the detective that the judge trusted consulted objected.,Who did the judge trust?,21,second_center_com,The detective,detective,6459,0.709019124507904,lawyer,25008,0.29098084568977356,The detective lawyer lawyer,True
The lawyer that the detective that the judge trusted consulted objected.,Who did the detective consult?,21,first_center_com,The lawyer,lawyer,25008,0.9473810195922852,judge,16833,0.052618954330682755,The lawyer judge judge lawyer,True
"The lawyer, who was consulted by the detective trusted by the judge, objected.",Who did the judge trust?,21,second_center_mid,The detective,detective,6459,0.9693241715431213,lawyer,25008,0.030675798654556274,The detective lawyer lawyer,True
"The lawyer, who was consulted by the detective trusted by the judge, objected.",Who did the detective consult?,21,first_center_mid,The lawyer,lawyer,25008,0.9585376977920532,judge,16833,0.04146227240562439,The lawyer lawyer lawyer lawyer,True
"There is that detective trusted by the judge, so the lawyer, who was consulted by the detective, objected.",Who did the judge trust?,21,second_center_sim,The detective,detective,6459,0.6584175229072571,lawyer,25008,0.3415825068950653,The detective detective,True
"There is that detective trusted by the judge, so the lawyer, who was consulted by the detective, objected.",Who did the detective consult?,21,first_center_sim,The lawyer,lawyer,25008,0.9977481961250305,judge,16833,0.0022518474142998457,The lawyer lawyer lawyer lawyer,True
"The lawyer, who was consulted by the detective, objected. The detective is the one trusted by the judge.",Who did the judge trust?,21,second_center_sim_rev,The detective,detective,6459,0.9967268705368042,lawyer,25008,0.0032730645034462214,The detective lawyer lawyer,True
"The lawyer, who was consulted by the detective, objected. The detective is the one trusted by the judge.",Who did the detective consult?,21,first_center_sim_rev,The lawyer,lawyer,25008,0.9881309270858765,judge,16833,0.011869121342897415,The lawyer judge judge lawyer,True
The manager that the supervisor that the employee disliked fired left.,Who did the employee dislike?,22,second_center_com,The supervisor,supervisor,2428,0.0534033328294754,manager,8455,0.9465966820716858,The manager supervisor manager,False
The manager that the supervisor that the employee disliked fired left.,Who did the supervisor fire?,22,first_center_com,The manager,manager,8455,0.9473810195922852,employee,19001,0.052618954330682755,The manager employee manager manager,True
"The manager, who was fired by the supervisor disliked by the employee, left.",Who did the employee dislike?,22,second_center_mid,The supervisor,supervisor,2428,0.18476751446723938,manager,8455,0.815232515335083,The manager supervisor manager,False
"The manager, who was fired by the supervisor disliked by the employee, left.",Who did the supervisor fire?,22,first_center_mid,The manager,manager,8455,0.9840936064720154,employee,19001,0.01590639166533947,The manager employee manager employee,True
"There is that supervisor disliked by the employee, so the manager, who was fired by the supervisor, left.",Who did the employee dislike?,22,second_center_sim,The supervisor,supervisor,2428,0.9979493021965027,manager,8455,0.0020507434383034706,The supervisor supervisor,True
"There is that supervisor disliked by the employee, so the manager, who was fired by the supervisor, left.",Who did the supervisor fire?,22,first_center_sim,The manager,manager,8455,0.9981897473335266,employee,19001,0.0018102108733728528,The manager employee manager employee,True
"The manager, who was fired by the supervisor, left. The supervisor is the one disliked by the employee.",Who did the employee dislike?,22,second_center_sim_rev,The supervisor,supervisor,2428,0.9324532747268677,manager,8455,0.06754669547080994,The supervisor supervisor,True
"The manager, who was fired by the supervisor, left. The supervisor is the one disliked by the employee.",Who did the supervisor fire?,22,first_center_sim_rev,The manager,manager,8455,0.9979493021965027,employee,19001,0.0020507434383034706,The manager employee manager employee,True
The director that the actor that the audience admired criticized frowned.,Who did the audience admire?,23,second_center_com,The actor,actor,11339,0.9136765599250793,director,8881,0.08632348477840424,The actor director director director,True
The director that the actor that the audience admired criticized frowned.,Who did the actor criticize?,23,first_center_com,The director,director,8881,0.9626730680465698,audience,20026,0.037326883524656296,The director director director director,True
"The director, who was criticized by the actor admired by the audience, frowned.",Who did the audience admire?,23,second_center_mid,The actor,actor,11339,0.9879462122917175,director,8881,0.0120537793263793,The actor director actor director,True
"The director, who was criticized by the actor admired by the audience, frowned.",Who did the actor criticize?,23,first_center_mid,The director,director,8881,0.9966756105422974,audience,20026,0.003324436955153942,The director director director director,True
"There is that actor admired by the audience, so the director, who was criticized by the actor, frowned.",Who did the audience admire?,23,second_center_sim,The actor,actor,11339,0.9473810195922852,director,8881,0.052618954330682755,The actor director actor director,True
"There is that actor admired by the audience, so the director, who was criticized by the actor, frowned.",Who did the actor criticize?,23,first_center_sim,The director,director,8881,0.9995827078819275,audience,20026,0.00041731575038284063,The director director director director,True
"The director, who was criticized by the actor, frowned. The actor is the one admired by the audience.",Who did the audience admire?,23,second_center_sim_rev,The actor,actor,11339,0.9904406070709229,director,8881,0.00955939944833517,The actor actor actor actor,True
"The director, who was criticized by the actor, frowned. The actor is the one admired by the audience.",Who did the actor criticize?,23,first_center_sim_rev,The director,director,8881,0.9999344348907471,audience,20026,6.553815182996914e-05,The director director director director,True
The musician that the conductor that the audience cheered liked performed.,Who did the audience cheer?,24,second_center_com,The conductor,conductor,7512,0.03514484688639641,musician,4696,0.9648551344871521,The musician conductor,False
The musician that the conductor that the audience cheered liked performed.,Who did the conductor like?,24,first_center_com,The musician,musician,4696,0.9648551344871521,audience,20026,0.03514484688639641,The musician audience audience,True
"The musician, who was liked by the conductor cheered by the audience, performed.",Who did the audience cheer?,24,second_center_mid,The conductor,conductor,7512,0.004755199886858463,musician,4696,0.9952448010444641,The musician conductor,False
"The musician, who was liked by the conductor cheered by the audience, performed.",Who did the conductor like?,24,first_center_mid,The musician,musician,4696,0.9603611826896667,audience,20026,0.03963884338736534,The musician audience audience,True
"There is that conductor cheered by the audience, so the musician, who was liked by the conductor, performed.",Who did the audience cheer?,24,second_center_sim,The conductor,conductor,7512,0.030675798654556274,musician,4696,0.9693241715431213,The musician conductor,False
"There is that conductor cheered by the audience, so the musician, who was liked by the conductor, performed.",Who did the conductor like?,24,first_center_sim,The musician,musician,4696,0.9986329674720764,audience,20026,0.001367025775834918,The musician musician,True
"The musician, who was liked by the conductor, performed. The conductor is the one cheered by the audience.",Who did the audience cheer?,24,second_center_sim_rev,The conductor,conductor,7512,0.13477592170238495,musician,4696,0.8652240633964539,The musician conductor,False
"The musician, who was liked by the conductor, performed. The conductor is the one cheered by the audience.",Who did the conductor like?,24,first_center_sim_rev,The musician,musician,4696,0.9971550703048706,audience,20026,0.0028449094388633966,The musician musician,True
The carpenter that the builder that the homeowner trusted hated resigned.,Who did the homeowner trust?,25,second_center_com,The builder,builder,12856,0.5078118443489075,carpenter,1559,0.49218812584877014,The builder carpenter,True
The carpenter that the builder that the homeowner trusted hated resigned.,Who did the builder hate?,25,first_center_com,The carpenter,carpenter,1559,0.9334307909011841,homeowner,3271,0.06656918674707413,The carpenter home,True
"The carpenter, who was hated by the builder trusted by the homeowner, resigned.",Who did the homeowner trust?,25,second_center_mid,The builder,builder,12856,0.9381240010261536,carpenter,1559,0.06187598407268524,The builder carpenter,True
"The carpenter, who was hated by the builder trusted by the homeowner, resigned.",Who did the builder hate?,25,first_center_mid,The carpenter,carpenter,1559,0.9759464263916016,homeowner,3271,0.024053553119301796,The carpenter car,True
"There is that builder trusted by the homeowner, so the carpenter, who was hated by the builder, resigned.",Who did the homeowner trust?,25,second_center_sim,The builder,builder,12856,0.7606506943702698,carpenter,1559,0.2393493503332138,The builder carpenter,True
"There is that builder trusted by the homeowner, so the carpenter, who was hated by the builder, resigned.",Who did the builder hate?,25,first_center_sim,The carpenter,carpenter,1559,0.9902915358543396,homeowner,3271,0.009708477184176445,The carpenter car,True
"The carpenter, who was hated by the builder, resigned. The builder is the one trusted by the homeowner.",Who did the homeowner trust?,25,second_center_sim_rev,The builder,builder,12856,0.9840936064720154,carpenter,1559,0.01590639166533947,The builder carpenter,True
"The carpenter, who was hated by the builder, resigned. The builder is the one trusted by the homeowner.",Who did the builder hate?,25,first_center_sim_rev,The carpenter,carpenter,1559,0.9927672147750854,homeowner,3271,0.007232763338834047,The carpenter car,True
The editor that the journalist that the reader respected criticized apologized.,Who did the reader respect?,26,second_center_com,The journalist,journalist,24452,0.6513549089431763,editor,6920,0.3486451506614685,The journalist editor editor journalist,True
The editor that the journalist that the reader respected criticized apologized.,Who did the journalist criticize?,26,first_center_com,The editor,editor,6920,0.9982038736343384,reader,9591,0.0017961491830646992,The editor editor editor editor,True
"The editor, who was criticized by the journalist respected by the reader, apologized.",Who did the reader respect?,26,second_center_mid,The journalist,journalist,24452,0.9489172697067261,editor,6920,0.05108273774385452,The journalist editor editor editor,True
"The editor, who was criticized by the journalist respected by the reader, apologized.",Who did the journalist criticize?,26,first_center_mid,The editor,editor,6920,0.9961155652999878,reader,9591,0.0038844766095280647,The editor editor editor editor,True
"There is that journalist respected by the reader, so the editor, who was criticized by the journalist, apologized.",Who did the reader respect?,26,second_center_sim,The journalist,journalist,24452,0.7279754281044006,editor,6920,0.27202457189559937,The journalist editor journalist journalist,True
"There is that journalist respected by the reader, so the editor, who was criticized by the journalist, apologized.",Who did the journalist criticize?,26,first_center_sim,The editor,editor,6920,0.9962345957756042,reader,9591,0.0037654137704521418,The editor editor editor editor,True
"The editor, who was criticized by the journalist, apologized. The journalist is the one respected by the reader.",Who did the reader respect?,26,second_center_sim_rev,The journalist,journalist,24452,0.9871788024902344,editor,6920,0.012821214273571968,The journalist editor journalist editor,True
"The editor, who was criticized by the journalist, apologized. The journalist is the one respected by the reader.",Who did the journalist criticize?,26,first_center_sim_rev,The editor,editor,6920,0.9997262358665466,reader,9591,0.00027372167096473277,The editor editor editor editor,True
The athlete that the coach that the reporter praised hated won.,Who did the reporter praise?,27,second_center_com,The coach,coach,11182,0.01590639166533947,athlete,17622,0.9840936064720154,The athlete coach ath,False
The athlete that the coach that the reporter praised hated won.,Who did the coach hate?,27,first_center_com,The athlete,athlete,17622,0.7690802216529846,reporter,1634,0.230919748544693,The athlete reporter,True
"The athlete, who was hated by the coach praised by the reporter, won.",Who did the reporter praise?,27,second_center_mid,The coach,coach,11182,0.8267117738723755,athlete,17622,0.17328819632530212,The coach athlete ath,True
"The athlete, who was hated by the coach praised by the reporter, won.",Who did the coach hate?,27,first_center_mid,The athlete,athlete,17622,0.851952850818634,reporter,1634,0.14804719388484955,The athlete reporter,True
"There is that coach praised by the reporter, so the athlete, who was hated by the coach, won.",Who did the reporter praise?,27,second_center_sim,The coach,coach,11182,0.43014732003211975,athlete,17622,0.5698526501655579,The athlete coach ath,False
"There is that coach praised by the reporter, so the athlete, who was hated by the coach, won.",Who did the coach hate?,27,first_center_sim,The athlete,athlete,17622,0.9324532747268677,reporter,1634,0.06754669547080994,The athlete reporter,True
"The athlete, who was hated by the coach, won. The coach is the one praised by the reporter.",Who did the reporter praise?,27,second_center_sim_rev,The coach,coach,11182,0.005469274707138538,athlete,17622,0.9945307374000549,The athlete coach ath,False
"The athlete, who was hated by the coach, won. The coach is the one praised by the reporter.",Who did the coach hate?,27,first_center_sim_rev,The athlete,athlete,17622,0.9895108342170715,reporter,1634,0.010489091277122498,The athlete reporter,True
The scientist that the professor that the student admired collaborated with won a prize.,Who did the student admire?,28,second_center_com,The professor,professor,12251,0.9304582476615906,scientist,9638,0.06954174488782883,The professor scientist scient,True
The scientist that the professor that the student admired collaborated with won a prize.,Who did the professor collaborate with?,28,first_center_com,The scientist,scientist,9638,0.5039061903953552,student,8368,0.49609383940696716,The scientist student student,True
"The scientist, who collaborated with the professor admired by the student, won a prize.",Who did the student admire?,28,second_center_mid,The professor,professor,12251,0.5350984334945679,scientist,9638,0.46490156650543213,The professor scientist scient,True
"The scientist, who collaborated with the professor admired by the student, won a prize.",Who did the professor collaborate with?,28,first_center_mid,The scientist,scientist,9638,0.4843800961971283,student,8368,0.5156199336051941,The student scientist scient,False
"There is that professor admired by the student, so the scientist, who collaborated with the professor, won a prize.",Who did the student admire?,28,second_center_sim,The professor,professor,12251,0.9525741338729858,scientist,9638,0.04742587357759476,The professor scientist professor,True
"There is that professor admired by the student, so the scientist, who collaborated with the professor, won a prize.",Who did the professor collaborate with?,28,first_center_sim,The scientist,scientist,9638,0.837619960308075,student,8368,0.16238002479076385,The scientist student scient,True
"The scientist, who collaborated with the professor, won a prize. The professor is the one admired by the student.",Who did the student admire?,28,second_center_sim_rev,The professor,professor,12251,0.8175744414329529,scientist,9638,0.18242551386356354,The professor scientist professor,True
"The scientist, who collaborated with the professor, won a prize. The professor is the one admired by the student.",Who did the professor collaborate with?,28,first_center_sim_rev,The scientist,scientist,9638,0.9603611826896667,student,8368,0.03963884338736534,The scientist student student,True
The player that the coach that the fan adored shouted at scored a goal.,Who did the fan adore?,29,second_center_com,The coach,coach,11182,0.2568320035934448,player,4847,0.7431679368019104,The player coach player coach,False
The player that the coach that the fan adored shouted at scored a goal.,Who did the coach shout at?,29,first_center_com,The player,player,4847,0.9902915358543396,fan,13524,0.009708477184176445,The player player fan fan,True
"The player, who was shouted by the coach adored by the fan, scored a goal.",Who did the fan adore?,29,second_center_mid,The coach,coach,11182,0.017712296918034554,player,4847,0.9822876453399658,The player coach player coach,False
"The player, who was shouted by the coach adored by the fan, scored a goal.",Who did the coach shout at?,29,first_center_mid,The player,player,4847,0.9908744096755981,fan,13524,0.00912563782185316,The player player player player,True
"There is that coach adored by the fan, so the player, who was shouted at by the coach, scored a goal.",Who did the fan adore?,29,second_center_sim,The coach,coach,11182,0.0024343819823116064,player,4847,0.9975656270980835,The player coach player coach,False
"There is that coach adored by the fan, so the player, who was shouted at by the coach, scored a goal.",Who did the coach shout at?,29,first_center_sim,The player,player,4847,0.9838472008705139,fan,13524,0.01615283451974392,The player fan fan player,True
"The player, who was shouted at by the coach, scored a goal. The coach is the one adored by the fan.",Who did the fan adore?,29,second_center_sim_rev,The coach,coach,11182,0.9433475732803345,player,4847,0.05665242671966553,The coach coach player player,True
"The player, who was shouted at by the coach, scored a goal. The coach is the one adored by the fan.",Who did the coach shout at?,29,first_center_sim_rev,The player,player,4847,0.9987744688987732,fan,13524,0.0012255674228072166,The player player player player,True
The actor that the director that the dancer loved cast performed in a movie.,Who did the dancer love?,30,second_center_com,The director,director,8881,0.16238002479076385,actor,11339,0.837619960308075,The actor director director director,False
The actor that the director that the dancer loved cast performed in a movie.,Who did the director cast?,30,first_center_com,The actor,actor,11339,0.9927672147750854,dancer,6025,0.007232763338834047,The actor dancer actor,True
"The actor, who was cast by the director loved by the dancer, performed in a movie.",Who did the dancer love?,30,second_center_mid,The director,director,8881,0.3106943964958191,actor,11339,0.6893056035041809,The actor director actor director,False
"The actor, who was cast by the director loved by the dancer, performed in a movie.",Who did the director cast?,30,first_center_mid,The actor,actor,11339,0.9939963817596436,dancer,6025,0.006003595422953367,The actor dancer actor,True
"There is that director loved by the dancer, so the actor, who was cast by the director, performed in a movie.",Who did the dancer love?,30,second_center_sim,The director,director,8881,0.596433162689209,actor,11339,0.4035668969154358,The director actor director director,True
"There is that director loved by the dancer, so the actor, who was cast by the director, performed in a movie.",Who did the director cast?,30,first_center_sim,The actor,actor,11339,0.9998260140419006,dancer,6025,0.00017400544311385602,The actor dancer actor,True
"The actor, who was cast by the director, performed in a movie. The director is the one loved by the dancer.",Who did the dancer love?,30,second_center_sim_rev,The director,director,8881,0.6477982401847839,actor,11339,0.35220178961753845,The director actor director director,True
"The actor, who was cast by the director, performed in a movie. The director is the one loved by the dancer.",Who did the director cast?,30,first_center_sim_rev,The actor,actor,11339,0.9986329674720764,dancer,6025,0.001367025775834918,The actor dancer actor,True
The engineer that the architect that the client hired hated designed the building.,Who did the client hire?,31,second_center_com,The architect,architect,6956,0.6187804341316223,engineer,22055,0.3812195658683777,The architect engineer architect engineer,True
The engineer that the architect that the client hired hated designed the building.,Who did the architect hate?,31,first_center_com,The engineer,engineer,22055,0.9230391979217529,client,3132,0.07696083933115005,The engineer client engineer client,True
"The engineer, who was hated by the architect hired by the client, designed the building.",Who did the client hire?,31,second_center_mid,The architect,architect,6956,0.596433162689209,engineer,22055,0.4035668969154358,The architect engineer engineer engineer,True
"The engineer, who was hated by the architect hired by the client, designed the building.",Who did the architect hate?,31,first_center_mid,The engineer,engineer,22055,0.9407896995544434,client,3132,0.05921025201678276,The engineer client engineer engineer,True
"There is that architect hired by the client, so the engineer, who was hated by the architect, designed the building.",Who did the client hire?,31,second_center_sim,The architect,architect,6956,0.2422056347131729,engineer,22055,0.7577943801879883,The engineer architect architect engineer,False
"There is that architect hired by the client, so the engineer, who was hated by the architect, designed the building.",Who did the architect hate?,31,first_center_sim,The engineer,engineer,22055,0.9867772459983826,client,3132,0.013222822919487953,The engineer client engineer engineer,True
"The engineer, who was hated by the architect, designed the building. The architect is the one hired by the client.",Who did the client hire?,31,second_center_sim_rev,The architect,architect,6956,0.9732407331466675,engineer,22055,0.026759283617138863,The architect engineer engineer engineer,True
"The engineer, who was hated by the architect, designed the building. The architect is the one hired by the client.",Who did the architect hate?,31,first_center_sim_rev,The engineer,engineer,22055,0.9916841983795166,client,3132,0.008315779268741608,The engineer engineer engineer engineer,True
The judge that the lawyer that the defendant trusted consulted agreed.,Who did the defendant trust?,32,second_center_com,The lawyer,lawyer,25008,0.9987356066703796,judge,16833,0.0012644219677895308,The lawyer judge lawyer judge,True
The judge that the lawyer that the defendant trusted consulted agreed.,Who did the lawyer consult?,32,first_center_com,The judge,judge,16833,0.30404165387153625,defendant,822,0.6959583163261414,The defendant defendant,False
"The judge, who was consulted by the lawyer trusted by the defendant, agreed.",Who did the defendant trust?,32,second_center_mid,The lawyer,lawyer,25008,0.957912266254425,judge,16833,0.042087726294994354,The lawyer judge judge lawyer,True
"The judge, who was consulted by the lawyer trusted by the defendant, agreed.",Who did the lawyer consult?,32,first_center_mid,The judge,judge,16833,0.985496461391449,defendant,822,0.014503580518066883,The judge judge judge judge,True
"There is that lawyer trusted by the defendant, so the judge, who was consulted by the lawyer, agreed.",Who did the defendant trust?,32,second_center_sim,The lawyer,lawyer,25008,0.8902942538261414,judge,16833,0.10970577597618103,The lawyer lawyer lawyer lawyer,True
"There is that lawyer trusted by the defendant, so the judge, who was consulted by the lawyer, agreed.",Who did the lawyer consult?,32,first_center_sim,The judge,judge,16833,0.9979493021965027,defendant,822,0.0020507434383034706,The judge judge judge judge,True
"The judge, who was consulted by the lawyer, agreed. The lawyer is the one trusted by the defendant.",Who did the defendant trust?,32,second_center_sim_rev,The lawyer,lawyer,25008,0.9996373653411865,judge,16833,0.00036259007174521685,The lawyer judge lawyer lawyer,True
"The judge, who was consulted by the lawyer, agreed. The lawyer is the one trusted by the defendant.",Who did the lawyer consult?,32,first_center_sim_rev,The judge,judge,16833,0.9934101700782776,defendant,822,0.006589771248400211,The judge judge judge judge,True
The dancer that the choreographer that the audience applauded loved performed.,Who did the audience applaud?,33,second_center_com,The choreographer,choreographer,521,0.1919327974319458,dancer,6025,0.8080672025680542,The dancer chore,False
The dancer that the choreographer that the audience applauded loved performed.,Who did the choreographer love?,33,first_center_com,The dancer,dancer,6025,0.9263036847114563,audience,20026,0.07369627058506012,The dancer dancer,True
"The dancer, who was loved by the choreographer applauded by the audience, performed.",Who did the audience applaud?,33,second_center_mid,The choreographer,choreographer,521,0.037326883524656296,dancer,6025,0.9626730680465698,The dancer dancer,False
"The dancer, who was loved by the choreographer applauded by the audience, performed.",Who did the choreographer love?,33,first_center_mid,The dancer,dancer,6025,0.9136765599250793,audience,20026,0.08632348477840424,The dancer dancer,True
"There is that choreographer applauded by the audience, so the dancer, who was loved by the choreographer, performed.",Who did the audience applaud?,33,second_center_sim,The choreographer,choreographer,521,0.3557748794555664,dancer,6025,0.6442251205444336,The dancer dancer,False
"There is that choreographer applauded by the audience, so the dancer, who was loved by the choreographer, performed.",Who did the choreographer love?,33,first_center_sim,The dancer,dancer,6025,0.9793540239334106,audience,20026,0.020645931363105774,The dancer dancer,True
"The dancer, who was loved by the choreographer, performed. The choreographer is the one applauded by the audience.",Who did the audience applaud?,33,second_center_sim_rev,The choreographer,choreographer,521,0.9835969805717468,dancer,6025,0.01640303246676922,The choreographer,True
"The dancer, who was loved by the choreographer, performed. The choreographer is the one applauded by the audience.",Who did the choreographer love?,33,first_center_sim_rev,The dancer,dancer,6025,0.9991704225540161,audience,20026,0.0008295891457237303,The dancer dancer,True
The reporter that the editor that the journalist praised interviewed resigned.,Who did the journalist praise?,34,second_center_com,The editor,editor,6920,0.8459424376487732,reporter,1634,0.1540575623512268,The editor reporter rep,True
The reporter that the editor that the journalist praised interviewed resigned.,Who did the editor interview?,34,first_center_com,The reporter,reporter,1634,0.2782568037509918,journalist,24452,0.7217432260513306,The journalist reporter journalist,False
"The reporter, who was interviewed by the editor praised by the journalist, resigned.",Who did the journalist praise?,34,second_center_mid,The editor,editor,6920,0.8723474144935608,reporter,1634,0.1276526302099228,The editor reporter editor,True
"The reporter, who was interviewed by the editor praised by the journalist, resigned.",Who did the editor interview?,34,first_center_mid,The reporter,reporter,1634,0.5389832258224487,journalist,24452,0.46101680397987366,The reporter reporter,True
"There is that editor praised by the journalist, so the reporter, who was interviewed by the editor, resigned.",Who did the journalist praise?,34,second_center_sim,The editor,editor,6920,0.9504110217094421,reporter,1634,0.04958902671933174,The editor editor editor editor,True
"There is that editor praised by the journalist, so the reporter, who was interviewed by the editor, resigned.",Who did the editor interview?,34,first_center_sim,The reporter,reporter,1634,0.9669140577316284,journalist,24452,0.03308597952127457,The reporter reporter,True
"The reporter, who was interviewed by the editor, resigned. The editor is the one praised by the journalist.",Who did the journalist praise?,34,second_center_sim_rev,The editor,editor,6920,0.9926542043685913,reporter,1634,0.007345826365053654,The editor reporter editor,True
"The reporter, who was interviewed by the editor, resigned. The editor is the one praised by the journalist.",Who did the editor interview?,34,first_center_sim_rev,The reporter,reporter,1634,0.957277774810791,journalist,24452,0.0427221953868866,The reporter reporter,True
The student that the professor that the dean recommended scared graduated.,Who did the dean recommend?,35,second_center_com,The professor,professor,12251,0.10087861120700836,student,8368,0.8991213440895081,The student student student student,False
The student that the professor that the dean recommended scared graduated.,Who did the professor scare?,35,first_center_com,The student,student,8368,0.8354835510253906,dean,316,0.16451644897460938,The student dean de,True
"The student, who was scared by the professor recommended by the dean, graduated.",Who did the dean recommend?,35,second_center_mid,The professor,professor,12251,0.3345894515514374,student,8368,0.665410578250885,The student student student student,False
"The student, who was scared by the professor recommended by the dean, graduated.",Who did the professor scare?,35,first_center_mid,The student,student,8368,0.9976403713226318,dean,316,0.0023596605751663446,The student student student student,True
"There is that professor recommended by the dean, so the student, who was scared by the professor, graduated.",Who did the dean recommend?,35,second_center_sim,The professor,professor,12251,0.6261242032051086,student,8368,0.37387582659721375,The professor student student professor,True
"There is that professor recommended by the dean, so the student, who was scared by the professor, graduated.",Who did the professor scare?,35,first_center_sim,The student,student,8368,0.999562680721283,dean,316,0.0004373344127088785,The student student student student,True
"The student, who was scared by the professor, graduated. The professor is the one recommended by the dean.",Who did the dean recommend?,35,second_center_sim_rev,The professor,professor,12251,0.8670357465744019,student,8368,0.13296423852443695,The professor student student student,True
"The student, who was scared by the professor, graduated. The professor is the one recommended by the dean.",Who did the professor scare?,35,first_center_sim_rev,The student,student,8368,0.998245358467102,dean,316,0.0017546142917126417,The student student student student,True
The gardener that the neighbor that the child loved helped planted flowers.,Who did the child love?,36,second_center_com,The neighbor,neighbor,12307,0.7431679368019104,gardener,17161,0.2568320035934448,The neighbor gardener gard,True
The gardener that the neighbor that the child loved helped planted flowers.,Who did the neighbor help?,36,first_center_com,The gardener,gardener,17161,0.6113819479942322,child,2278,0.38861799240112305,The gardener child child,True
"The gardener, who was helped by the neighbor loved by the child, planted flowers.",Who did the child love?,36,second_center_mid,The neighbor,neighbor,12307,0.8577680587768555,gardener,17161,0.14223188161849976,The neighbor gardener neighbor,True
"The gardener, who was helped by the neighbor loved by the child, planted flowers.",Who did the neighbor help?,36,first_center_mid,The gardener,gardener,17161,0.562176525592804,child,2278,0.43782350420951843,The gardener gardener,True
"There is that neighbor loved by the child, so the gardener, who was helped by the neighbor, planted flowers.",Who did the child love?,36,second_center_sim,The neighbor,neighbor,12307,0.8198933005332947,gardener,17161,0.18010665476322174,The neighbor gardener neighbor,True
"There is that neighbor loved by the child, so the gardener, who was helped by the neighbor, planted flowers.",Who did the neighbor help?,36,first_center_sim,The gardener,gardener,17161,0.9820137619972229,child,2278,0.01798621006309986,The gardener gardener,True
"The gardener, who was helped by the neighbor, planted flowers. The neighbor is the one loved by the child.",Who did the child love?,36,second_center_sim_rev,The neighbor,neighbor,12307,0.9871788024902344,gardener,17161,0.012821214273571968,The neighbor gardener neighbor,True
"The gardener, who was helped by the neighbor, planted flowers. The neighbor is the one loved by the child.",Who did the neighbor help?,36,first_center_sim_rev,The gardener,gardener,17161,0.9994471669197083,child,2278,0.000552778597921133,The gardener gardener,True
The baker that the chef that the confectioner thanked recommended baked bread.,Who did the confectioner thank?,37,second_center_com,The chef,chef,14547,0.6959583163261414,baker,289,0.30404165387153625,The chef baker b,True
The baker that the confectioner that the chef recommended thanked baked bread.,Who did the chef recommend?,37,first_center_com,The baker,baker,289,0.9124361872673035,confectioner,378,0.08756384998559952,The baker baker,True
"The baker, who was recommended by the chef thanked by the confectioner, baked bread.",Who did the confectioner thank?,37,second_center_mid,The chef,chef,14547,0.8824278712272644,baker,289,0.11757213622331619,The chef baker b,True
"The baker, who was recommended by the chef thanked by the confectioner, baked bread.",Who did the chef recommend?,37,first_center_mid,The baker,baker,289,0.961533784866333,confectioner,378,0.0384661927819252,The baker baker,True
"There is that chef thanked by the confectioner, so the baker, who was recommended by the chef, baked bread.",Who did the confectioner thank?,37,second_center_sim,The chef,chef,14547,0.8539127111434937,baker,289,0.14608724415302277,The chef baker chef,True
"There is that chef thanked by the confectioner, so the baker, who was recommended by the chef, baked bread.",Who did the chef recommend?,37,first_center_sim,The baker,baker,289,0.9978843331336975,confectioner,378,0.0021157036535441875,The baker baker,True
"The baker, who was recommended by the chef, baked bread. The chef is the one thanked by the confectioner.",Who did the confectioner thank?,37,second_center_sim_rev,The chef,chef,14547,0.9711290597915649,baker,289,0.028870906680822372,The chef baker chef,True
"The baker, who was recommended by the chef, baked bread. The chef is the one thanked by the confectioner.",Who did the chef recommend?,37,first_center_sim_rev,The baker,baker,289,0.9933071732521057,confectioner,378,0.006692850962281227,The baker baker,True
The firefighter that the mayor that the citizen admired awarded saved a family.,Who did the citizen admire?,38,second_center_com,The mayor,mayor,9105,0.7431679368019104,firefighter,3974,0.2568320035934448,The mayor firefigh,True
